sim_idx,partition,event_type,event_target,is_fault
540,optimization,flt_1phg_shc,MainLn10-11,True
541,optimization,flt_1phg_shc,MainLn10-11,True
542,optimization,flt_1phg_shc,MainLn10-11,True
543,optimization,flt_1phg_shc,MainLn10-11,True
544,evaluation,flt_1phg_shc,MainLn12-13,True
545,optimization,flt_1phg_shc,MainLn12-13,True
546,optimization,flt_1phg_shc,MainLn12-13,True
547,optimization,flt_1phg_shc,MainLn12-13,True
548,optimization,flt_1phg_shc,MainLn12-13,True
549,optimization,flt_1phg_shc,MainLn13-14,True
550,optimization,flt_1phg_shc,MainLn13-14,True
551,optimization,flt_1phg_shc,MainLn13-14,True
552,optimization,flt_1phg_shc,MainLn13-14,True
553,optimization,flt_1phg_shc,MainLn13-14,True
554,optimization,flt_1phg_shc,MainLn2-3,True
555,evaluation,flt_1phg_shc,MainLn2-3,True
556,monitoring,flt_1phg_shc,MainLn2-3,True
557,optimization,flt_1phg_shc,MainLn2-3,True
558,optimization,flt_1phg_shc,MainLn2-3,True
559,optimization,flt_1phg_shc,MainLn3-4,True
560,optimization,flt_1phg_shc,MainLn3-4,True
561,optimization,flt_1phg_shc,MainLn3-4,True
562,optimization,flt_1phg_shc,MainLn3-4,True
563,optimization,flt_1phg_shc,MainLn3-4,True
564,optimization,flt_1phg_shc,MainLn3-8,True
565,optimization,flt_1phg_shc,MainLn3-8,True
566,optimization,flt_1phg_shc,MainLn3-8,True
567,optimization,flt_1phg_shc,MainLn3-8,True
568,optimization,flt_1phg_shc,MainLn3-8,True
569,optimization,flt_1phg_shc,MainLn4-11,True
570,optimization,flt_1phg_shc,MainLn4-11,True
571,optimization,flt_1phg_shc,MainLn4-11,True
572,optimization,flt_1phg_shc,MainLn4-11,True
573,optimization,flt_1phg_shc,MainLn4-11,True
574,optimization,flt_1phg_shc,MainLn4-5,True
575,optimization,flt_1phg_shc,MainLn4-5,True
576,monitoring,flt_1phg_shc,MainLn4-5,True
577,optimization,flt_1phg_shc,MainLn4-5,True
578,optimization,flt_1phg_shc,MainLn4-5,True
579,optimization,flt_1phg_shc,MainLn5-6,True
580,optimization,flt_1phg_shc,MainLn5-6,True
581,optimization,flt_1phg_shc,MainLn5-6,True
582,optimization,flt_1phg_shc,MainLn5-6,True
583,optimization,flt_1phg_shc,MainLn5-6,True
584,monitoring,flt_1phg_shc,MainLn6-7,True
585,optimization,flt_1phg_shc,MainLn6-7,True
586,optimization,flt_1phg_shc,MainLn6-7,True
587,optimization,flt_1phg_shc,MainLn6-7,True
588,optimization,flt_1phg_shc,MainLn6-7,True
589,optimization,flt_1phg_shc,MainLn7-8,True
590,optimization,flt_1phg_shc,MainLn7-8,True
591,optimization,flt_1phg_shc,MainLn7-8,True
592,optimization,flt_1phg_shc,MainLn7-8,True
593,monitoring,flt_1phg_shc,MainLn7-8,True
594,optimization,flt_1phg_shc,MainLn8-14,True
595,optimization,flt_1phg_shc,MainLn8-14,True
596,optimization,flt_1phg_shc,MainLn8-14,True
597,optimization,flt_1phg_shc,MainLn8-14,True
598,evaluation,flt_1phg_shc,MainLn8-14,True
599,optimization,flt_1phg_shc,MainLn8-9,True
600,optimization,flt_1phg_shc,MainLn8-9,True
601,optimization,flt_1phg_shc,MainLn8-9,True
602,optimization,flt_1phg_shc,MainLn8-9,True
603,optimization,flt_1phg_shc,MainLn8-9,True
604,optimization,flt_1phg_shc,MainLn9-10,True
605,monitoring,flt_1phg_shc,MainLn9-10,True
606,optimization,flt_1phg_shc,MainLn9-10,True
607,optimization,flt_1phg_shc,MainLn9-10,True
608,optimization,flt_1phg_shc,MainLn9-10,True
609,optimization,flt_1phg_shc,MainBus1,True
610,optimization,flt_1phg_shc,MainBus10,True
611,optimization,flt_1phg_shc,MainBus11,True
612,optimization,flt_1phg_shc,MainBus12,True
613,optimization,flt_1phg_shc,MainBus13,True
614,optimization,flt_1phg_shc,MainBus14,True
615,optimization,flt_1phg_shc,MainBus2,True
616,monitoring,flt_1phg_shc,MainBus3,True
617,optimization,flt_1phg_shc,MainBus4,True
618,optimization,flt_1phg_shc,MainBus5,True
619,optimization,flt_1phg_shc,MainBus6,True
620,optimization,flt_1phg_shc,MainBus7,True
621,optimization,flt_1phg_shc,MainBus8,True
622,optimization,flt_1phg_shc,MainBus9,True
623,optimization,flt_1phg_shc,MainLn1-2,True
624,optimization,flt_1phg_shc,MainLn1-2,True
625,evaluation,flt_1phg_shc,MainLn1-2,True
626,evaluation,flt_1phg_shc,MainLn1-2,True
627,optimization,flt_1phg_shc,MainLn1-2,True
628,optimization,flt_1phg_shc,MainLn10-11,True
629,optimization,flt_1phg_shc,MainLn10-11,True
630,optimization,flt_1phg_shc,MainLn10-11,True
631,monitoring,flt_1phg_shc,MainLn10-11,True
632,optimization,flt_1phg_shc,MainLn10-11,True
633,optimization,flt_1phg_shc,MainLn12-13,True
634,optimization,flt_1phg_shc,MainLn12-13,True
635,optimization,flt_1phg_shc,MainLn12-13,True
636,optimization,flt_1phg_shc,MainLn12-13,True
637,optimization,flt_1phg_shc,MainLn12-13,True
638,optimization,flt_1phg_shc,MainLn13-14,True
639,optimization,flt_1phg_shc,MainLn13-14,True
640,monitoring,flt_1phg_shc,MainLn13-14,True
641,optimization,flt_1phg_shc,MainLn13-14,True
642,evaluation,flt_1phg_shc,MainLn13-14,True
643,optimization,flt_1phg_shc,MainLn2-3,True
644,optimization,flt_1phg_shc,MainLn2-3,True
645,optimization,flt_1phg_shc,MainLn2-3,True
646,optimization,flt_1phg_shc,MainLn2-3,True
647,optimization,flt_1phg_shc,MainLn2-3,True
648,optimization,flt_1phg_shc,MainLn3-4,True
649,optimization,flt_1phg_shc,MainLn3-4,True
650,optimization,flt_1phg_shc,MainLn3-4,True
651,optimization,flt_1phg_shc,MainLn3-4,True
652,optimization,flt_1phg_shc,MainLn3-4,True
653,optimization,flt_1phg_shc,MainLn3-8,True
654,optimization,flt_1phg_shc,MainLn3-8,True
655,evaluation,flt_1phg_shc,MainLn3-8,True
656,optimization,flt_1phg_shc,MainLn3-8,True
657,optimization,flt_1phg_shc,MainLn3-8,True
658,optimization,flt_1phg_shc,MainLn4-11,True
659,optimization,flt_1phg_shc,MainLn4-11,True
660,optimization,flt_1phg_shc,MainLn4-11,True
661,optimization,flt_1phg_shc,MainLn4-11,True
662,optimization,flt_1phg_shc,MainLn4-11,True
663,optimization,flt_1phg_shc,MainLn4-5,True
664,optimization,flt_1phg_shc,MainLn4-5,True
665,monitoring,flt_1phg_shc,MainLn4-5,True
666,optimization,flt_1phg_shc,MainLn4-5,True
667,optimization,flt_1phg_shc,MainLn4-5,True
668,optimization,flt_1phg_shc,MainLn5-6,True
669,optimization,flt_1phg_shc,MainLn5-6,True
670,evaluation,flt_1phg_shc,MainLn5-6,True
671,optimization,flt_1phg_shc,MainLn5-6,True
672,optimization,flt_1phg_shc,MainLn5-6,True
673,optimization,flt_1phg_shc,MainLn6-7,True
674,optimization,flt_1phg_shc,MainLn6-7,True
675,optimization,flt_1phg_shc,MainLn6-7,True
676,optimization,flt_1phg_shc,MainLn6-7,True
677,evaluation,flt_1phg_shc,MainLn6-7,True
678,optimization,flt_1phg_shc,MainLn7-8,True
679,optimization,flt_1phg_shc,MainLn7-8,True
680,optimization,flt_1phg_shc,MainLn7-8,True
681,optimization,flt_1phg_shc,MainLn7-8,True
682,optimization,flt_1phg_shc,MainLn7-8,True
683,evaluation,flt_1phg_shc,MainLn8-14,True
684,optimization,flt_1phg_shc,MainLn8-14,True
685,optimization,flt_1phg_shc,MainLn8-14,True
686,optimization,flt_1phg_shc,MainLn8-14,True
687,optimization,flt_1phg_shc,MainLn8-14,True
688,monitoring,flt_1phg_shc,MainLn8-9,True
689,optimization,flt_1phg_shc,MainLn8-9,True
690,optimization,flt_1phg_shc,MainLn8-9,True
691,evaluation,flt_1phg_shc,MainLn8-9,True
692,optimization,flt_1phg_shc,MainLn8-9,True
693,optimization,flt_1phg_shc,MainLn9-10,True
694,optimization,flt_1phg_shc,MainLn9-10,True
695,monitoring,flt_1phg_shc,MainLn9-10,True
696,optimization,flt_1phg_shc,MainLn9-10,True
697,optimization,flt_1phg_shc,MainLn9-10,True
698,optimization,flt_1phg_shc,MainBus1,True
699,optimization,flt_1phg_shc,MainBus10,True
700,optimization,flt_1phg_shc,MainBus11,True
701,optimization,flt_1phg_shc,MainBus12,True
702,optimization,flt_1phg_shc,MainBus13,True
703,optimization,flt_1phg_shc,MainBus14,True
704,optimization,flt_1phg_shc,MainBus2,True
705,monitoring,flt_1phg_shc,MainBus3,True
706,optimization,flt_1phg_shc,MainBus4,True
707,optimization,flt_1phg_shc,MainBus5,True
708,optimization,flt_1phg_shc,MainBus6,True
709,monitoring,flt_1phg_shc,MainBus7,True
710,optimization,flt_1phg_shc,MainBus8,True
711,optimization,flt_1phg_shc,MainBus9,True
712,optimization,flt_1phg_shc,MainLn1-2,True
713,optimization,flt_1phg_shc,MainLn1-2,True
714,optimization,flt_1phg_shc,MainLn1-2,True
715,optimization,flt_1phg_shc,MainLn1-2,True
716,optimization,flt_1phg_shc,MainLn1-2,True
717,optimization,flt_1phg_shc,MainLn10-11,True
718,optimization,flt_1phg_shc,MainLn10-11,True
719,optimization,flt_1phg_shc,MainLn10-11,True
720,optimization,flt_1phg_shc,MainLn10-11,True
721,optimization,flt_1phg_shc,MainLn10-11,True
722,optimization,flt_1phg_shc,MainLn12-13,True
723,optimization,flt_1phg_shc,MainLn12-13,True
724,optimization,flt_1phg_shc,MainLn12-13,True
725,optimization,flt_1phg_shc,MainLn12-13,True
726,optimization,flt_1phg_shc,MainLn12-13,True
727,optimization,flt_1phg_shc,MainLn13-14,True
728,optimization,flt_1phg_shc,MainLn13-14,True
729,optimization,flt_1phg_shc,MainLn13-14,True
730,optimization,flt_1phg_shc,MainLn13-14,True
731,optimization,flt_1phg_shc,MainLn13-14,True
732,monitoring,flt_1phg_shc,MainLn2-3,True
733,optimization,flt_1phg_shc,MainLn2-3,True
734,optimization,flt_1phg_shc,MainLn2-3,True
735,optimization,flt_1phg_shc,MainLn2-3,True
736,optimization,flt_1phg_shc,MainLn2-3,True
737,optimization,flt_1phg_shc,MainLn3-4,True
738,monitoring,flt_1phg_shc,MainLn3-4,True
739,monitoring,flt_1phg_shc,MainLn3-4,True
740,optimization,flt_1phg_shc,MainLn3-4,True
741,optimization,flt_1phg_shc,MainLn3-4,True
742,optimization,flt_1phg_shc,MainLn3-8,True
743,monitoring,flt_1phg_shc,MainLn3-8,True
744,optimization,flt_1phg_shc,MainLn3-8,True
745,monitoring,flt_1phg_shc,MainLn3-8,True
746,optimization,flt_1phg_shc,MainLn3-8,True
747,optimization,flt_1phg_shc,MainLn4-11,True
748,optimization,flt_1phg_shc,MainLn4-11,True
749,optimization,flt_1phg_shc,MainLn4-11,True
750,optimization,flt_1phg_shc,MainLn4-11,True
751,optimization,flt_1phg_shc,MainLn4-11,True
752,optimization,flt_1phg_shc,MainLn4-5,True
753,optimization,flt_1phg_shc,MainLn4-5,True
754,optimization,flt_1phg_shc,MainLn4-5,True
755,optimization,flt_1phg_shc,MainLn4-5,True
756,optimization,flt_1phg_shc,MainLn4-5,True
757,monitoring,flt_1phg_shc,MainLn5-6,True
758,optimization,flt_1phg_shc,MainLn5-6,True
759,optimization,flt_1phg_shc,MainLn5-6,True
760,optimization,flt_1phg_shc,MainLn5-6,True
761,optimization,flt_1phg_shc,MainLn5-6,True
762,optimization,flt_1phg_shc,MainLn6-7,True
763,optimization,flt_1phg_shc,MainLn6-7,True
764,evaluation,flt_1phg_shc,MainLn6-7,True
765,optimization,flt_1phg_shc,MainLn6-7,True
766,optimization,flt_1phg_shc,MainLn6-7,True
767,optimization,flt_1phg_shc,MainLn7-8,True
768,optimization,flt_1phg_shc,MainLn7-8,True
769,optimization,flt_1phg_shc,MainLn7-8,True
770,optimization,flt_1phg_shc,MainLn7-8,True
771,optimization,flt_1phg_shc,MainLn7-8,True
772,optimization,flt_1phg_shc,MainLn8-14,True
773,optimization,flt_1phg_shc,MainLn8-14,True
774,optimization,flt_1phg_shc,MainLn8-14,True
775,optimization,flt_1phg_shc,MainLn8-14,True
776,optimization,flt_1phg_shc,MainLn8-14,True
777,optimization,flt_1phg_shc,MainLn8-9,True
778,optimization,flt_1phg_shc,MainLn8-9,True
779,optimization,flt_1phg_shc,MainLn8-9,True
780,optimization,flt_1phg_shc,MainLn8-9,True
781,optimization,flt_1phg_shc,MainLn8-9,True
782,optimization,flt_1phg_shc,MainLn9-10,True
783,optimization,flt_1phg_shc,MainLn9-10,True
784,optimization,flt_1phg_shc,MainLn9-10,True
785,optimization,flt_1phg_shc,MainLn9-10,True
786,optimization,flt_1phg_shc,MainLn9-10,True
787,evaluation,flt_1phg_shc,MainBus1,True
788,optimization,flt_1phg_shc,MainBus10,True
789,optimization,flt_1phg_shc,MainBus11,True
790,optimization,flt_1phg_shc,MainBus12,True
791,optimization,flt_1phg_shc,MainBus13,True
792,optimization,flt_1phg_shc,MainBus14,True
793,optimization,flt_1phg_shc,MainBus2,True
794,optimization,flt_1phg_shc,MainBus3,True
795,optimization,flt_1phg_shc,MainBus4,True
796,optimization,flt_1phg_shc,MainBus5,True
797,optimization,flt_1phg_shc,MainBus6,True
798,monitoring,flt_1phg_shc,MainBus7,True
799,optimization,flt_1phg_shc,MainBus8,True
800,monitoring,flt_1phg_shc,MainBus9,True
801,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
802,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
803,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
804,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
805,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
806,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
807,evaluation,flt_1phg_shc_w_arc,MainLn10-11,True
808,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
809,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
810,monitoring,flt_1phg_shc_w_arc,MainLn10-11,True
811,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
812,monitoring,flt_1phg_shc_w_arc,MainLn12-13,True
813,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
814,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
815,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
816,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
817,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
818,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
819,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
820,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
821,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
822,monitoring,flt_1phg_shc_w_arc,MainLn2-3,True
823,monitoring,flt_1phg_shc_w_arc,MainLn2-3,True
824,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
825,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
826,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
827,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
828,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
829,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
830,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
831,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
832,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
833,evaluation,flt_1phg_shc_w_arc,MainLn3-8,True
834,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
835,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
836,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
837,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
838,evaluation,flt_1phg_shc_w_arc,MainLn4-11,True
839,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
840,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
841,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
842,evaluation,flt_1phg_shc_w_arc,MainLn4-5,True
843,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
844,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
845,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
846,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
847,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
848,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
849,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
850,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
851,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
852,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
853,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
854,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
855,monitoring,flt_1phg_shc_w_arc,MainLn6-7,True
856,evaluation,flt_1phg_shc_w_arc,MainLn7-8,True
857,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
858,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
859,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
860,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
861,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
862,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
863,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
864,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
865,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
866,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
867,monitoring,flt_1phg_shc_w_arc,MainLn8-9,True
868,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
869,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
870,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
871,monitoring,flt_1phg_shc_w_arc,MainLn9-10,True
872,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
873,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
874,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
875,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
876,optimization,flt_1phg_shc_w_arc,MainBus1,True
877,optimization,flt_1phg_shc_w_arc,MainBus10,True
878,optimization,flt_1phg_shc_w_arc,MainBus11,True
879,optimization,flt_1phg_shc_w_arc,MainBus12,True
880,monitoring,flt_1phg_shc_w_arc,MainBus13,True
881,optimization,flt_1phg_shc_w_arc,MainBus14,True
882,optimization,flt_1phg_shc_w_arc,MainBus2,True
883,optimization,flt_1phg_shc_w_arc,MainBus3,True
884,optimization,flt_1phg_shc_w_arc,MainBus4,True
885,optimization,flt_1phg_shc_w_arc,MainBus5,True
886,monitoring,flt_1phg_shc_w_arc,MainBus6,True
887,optimization,flt_1phg_shc_w_arc,MainBus7,True
888,optimization,flt_1phg_shc_w_arc,MainBus8,True
889,optimization,flt_1phg_shc_w_arc,MainBus9,True
890,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
891,monitoring,flt_1phg_shc_w_arc,MainLn1-2,True
892,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
893,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
894,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
895,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
896,evaluation,flt_1phg_shc_w_arc,MainLn10-11,True
897,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
898,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
899,monitoring,flt_1phg_shc_w_arc,MainLn10-11,True
900,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
901,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
902,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
903,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
904,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
905,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
906,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
907,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
908,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
909,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
910,monitoring,flt_1phg_shc_w_arc,MainLn2-3,True
911,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
912,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
913,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
914,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
915,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
916,monitoring,flt_1phg_shc_w_arc,MainLn3-4,True
917,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
918,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
919,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
920,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
921,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
922,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
923,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
924,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
925,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
926,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
927,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
928,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
929,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
930,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
931,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
932,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
933,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
934,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
935,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
936,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
937,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
938,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
939,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
940,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
941,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
942,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
943,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
944,evaluation,flt_1phg_shc_w_arc,MainLn6-7,True
945,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
946,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
947,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
948,monitoring,flt_1phg_shc_w_arc,MainLn7-8,True
949,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
950,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
951,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
952,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
953,monitoring,flt_1phg_shc_w_arc,MainLn8-14,True
954,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
955,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
956,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
957,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
958,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
959,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
960,evaluation,flt_1phg_shc_w_arc,MainLn9-10,True
961,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
962,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
963,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
964,monitoring,flt_1phg_shc_w_arc,MainLn9-10,True
965,optimization,flt_1phg_shc_w_arc,MainBus1,True
966,optimization,flt_1phg_shc_w_arc,MainBus10,True
967,optimization,flt_1phg_shc_w_arc,MainBus11,True
968,optimization,flt_1phg_shc_w_arc,MainBus12,True
969,monitoring,flt_1phg_shc_w_arc,MainBus13,True
970,optimization,flt_1phg_shc_w_arc,MainBus14,True
971,optimization,flt_1phg_shc_w_arc,MainBus2,True
972,optimization,flt_1phg_shc_w_arc,MainBus3,True
973,optimization,flt_1phg_shc_w_arc,MainBus4,True
974,optimization,flt_1phg_shc_w_arc,MainBus5,True
975,optimization,flt_1phg_shc_w_arc,MainBus6,True
